Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
12518658716,"Sep 27, 2024, 8:12:02 PM",Premeet!,Run,"",2386,5.41,,,false,,,activities/13347221027.fit.gz,,,2386.0,1833.0,5410.1,6.968,2.952,35.2,36.2,260.8,271.0,13.8,0.0,,,,,,,,,235.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5564.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.267,0.0,,,,5246.0,,,,,3.036,,,,,,,,,,,,""
12511438810,"Sep 26, 2024, 8:04:03 PM",Easy Run,Run,"",2619,7.36,,,false,,,activities/13339498103.fit.gz,,,2619.0,2430.0,7368.6,4.115,3.032,59.6,60.4,265.6,285.6,10.1,0.0,,,,,,,,,328.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7496.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.814,646.6,,,,6912.0,,,,,3.085,,,,,,,,,,,,""
12504047041,"Sep 25, 2024, 9:06:41 PM",CD,Run,"",755,1.98,,,false,,,activities/13331622250.fit.gz,,,755.0,745.0,1984.7,4.36,2.664,15.0,12.4,264.2,269.0,14.9,0.0,,,,,,,,,89.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2027.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.629,0.0,,,,2090.0,,,,,2.721,,,,,,,,,,,,""
12504047061,"Sep 25, 2024, 8:21:55 PM",Afternoon Run,Run,"(1200, 800, 400)x2",2186,4.79,,,false,,,activities/13331622278.fit.gz,,,2186.0,1097.0,4794.1,8.267,4.37,55.0,55.0,268.2,276.2,7.9,0.0,,,,,,,,,208.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5165.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.193,0.0,,,,3498.0,,,,,4.709,,,,,,,,,,,,""
12504047037,"Sep 25, 2024, 8:03:29 PM",WU,Run,"",1086,1.51,,,false,,,activities/13331622289.fit.gz,,,1086.0,610.0,1513.5,5.786,2.481,7.0,5.8,265.0,269.4,7.5,0.1,,,,,,,,,65.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1703.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.394,0.0,,,,1922.0,,,,,2.792,,,,,,,,,,,,""
12495602579,"Sep 24, 2024, 8:17:23 PM",Afternoon Run,Run,On the treadmill!,3003,9.65,,,false,,,,,,3003.0,3003.0,9656.1,,3.215,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.215,0.0,,,,,,,,,,,,,,,,,,,,,""
12487027367,"Sep 23, 2024, 9:09:46 PM",CD,Run,"",601,1.44,,,false,,,activities/13313521819.fit.gz,,,601.0,596.0,1443.7,3.564,2.422,13.0,12.0,264.8,269.4,10.3,0.2,,,,,,,,,70.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1473.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.402,0.0,,,,1656.0,,,,,2.472,,,,,,,,,,,,""
12487027459,"Sep 23, 2024, 8:32:28 PM",Track Workout,Run,"1600, 3x800, 1600",2077,5.55,,,false,,,activities/13313521862.fit.gz,,,2077.0,1313.0,5551.0,8.926,4.228,23.0,21.4,265.4,270.2,8.0,0.0,,,,,,,,,242.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5780.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.673,0.0,,,,3982.0,,,,,4.402,,,,,,,,,,,,""
12487027445,"Sep 23, 2024, 8:09:36 PM",WU,Run,"",749,2.07,,,false,,,activities/13313521885.fit.gz,,,749.0,744.0,2076.8,4.338,2.791,16.4,16.0,264.6,269.8,12.7,0.0,,,,,,,,,92.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2102.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.773,0.0,,,,2080.0,,,,,2.826,,,,,,,,,,,,""
12469298891,"Sep 21, 2024, 5:18:20 PM",Muskego Invitational,Run,It was actually so hot today!!,1297,4.98,,,false,,,,,,1297.0,1297.0,4989.0,,3.847,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.847,0.0,,,,,,,,,,,,,,,,,,,,,""
12469285694,"Sep 21, 2024, 4:29:57 PM",CD,Run,"",342,0.58,,,false,,,activities/13294528409.fit.gz,,,342.0,231.0,587.6,3.262,2.544,3.2,3.6,246.6,250.2,11.6,0.0,,,,,,,,,24.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,623.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.718,0.0,,,,684.0,,,,,2.699,,,,,,,,,,,,""
12469285697,"Sep 21, 2024, 3:06:07 PM",WU,Run,"",577,1.56,,,false,,,activities/13294528365.fit.gz,,,577.0,573.0,1562.7,4.582,2.727,9.6,9.2,246.8,250.8,18.2,0.1,,,,,,,,,68.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1580.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.708,0.0,,,,1598.0,,,,,2.758,,,,,,,,,,,,""
12461616417,"Sep 20, 2024, 8:09:07 PM",Premeet,Run,"",2036,4.72,,,false,,,activities/13286325424.fit.gz,,,2036.0,1589.0,4724.3,4.906,2.973,24.6,24.6,264.6,272.0,8.8,0.0,,,,,,,,,204.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4977.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.32,0.0,,,,4720.0,,,,,3.132,,,,,,,,,,,,""
12453973401,"Sep 19, 2024, 8:08:38 PM",Afternoon Run,Run,,3111,9.31,,,false,,,activities/13278141934.fit.gz,,,3111.0,2931.0,9315.6,4.512,3.178,60.4,58.2,264.2,290.0,13.2,0.0,,,,,,,,,415.0,,,,,,,,,,,,,,,,0.0,,1.0,9426.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.994,3628.3,,,,8410.0,,,,,3.216,,,,,,,,,,,,""
12441126072,"Sep 18, 2024, 12:10:56 PM",CD,Run,"",327,0.72,,,false,,,activities/13264449256.fit.gz,,,327.0,270.0,722.8,5.168,2.677,0.0,2.4,266.4,268.8,4.6,0.1,,,,,,,,,30.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,735.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.211,0.0,,,,742.0,,,,,2.723,,,,,,,,,,,,""
12441126283,"Sep 18, 2024, 11:23:27 AM",I ❤️ late start Wednesday,Run,"2mi, 2mi, 1mi",2727,7.78,,,false,,,activities/13264449355.fit.gz,,,2727.0,2010.0,7785.3,10.112,3.873,69.0,64.2,266.0,275.0,10.5,0.1,,,,,,,,,349.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8161.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.855,0.0,,,,6014.0,,,,,4.061,,,,,,,,,,,,""
12441126246,"Sep 18, 2024, 11:03:17 AM",WU,Run,"",635,1.65,,,false,,,activities/13264449364.fit.gz,,,635.0,632.0,1653.8,3.666,2.617,10.2,8.6,264.6,268.4,11.5,0.0,,,,,,,,,70.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1664.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.604,0.0,,,,1752.0,,,,,2.634,,,,,,,,,,,,""
12436659617,"Sep 17, 2024, 8:08:19 PM",Afternoon Run,Run,,3022,9.26,,,false,,,activities/13259679951.fit.gz,,,3022.0,2950.0,9262.0,4.728,3.14,89.0,89.0,259.0,278.6,15.2,0.0,,,,,,,,,416.0,,,,,,,,,,,,,,,,0.0,,1.0,9460.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.065,0.0,,,,8226.0,,,,,3.207,,,,,,,,,,,,""
12427764521,"Sep 16, 2024, 9:11:00 PM",CD,Run,"",381,1.09,,,false,,,activities/13250211733.fit.gz,,,381.0,376.0,1094.9,3.766,2.912,2.0,3.0,265.6,268.6,5.3,0.0,,,,,,,,,49.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1099.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.874,0.0,,,,1080.0,,,,,2.924,,,,,,,,,,,,""
12427764534,"Sep 16, 2024, 8:29:42 PM","3x1200, 3x400",Run,"",1993,4.47,,,false,,,activities/13250211779.fit.gz,,,1993.0,1094.0,4477.5,7.798,4.093,22.6,20.6,269.0,273.6,6.0,0.0,,,,,,,,,197.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4760.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.247,0.0,,,,3400.0,,,,,4.351,,,,,,,,,,,,""
12427764535,"Sep 16, 2024, 8:04:06 PM",WU,Run,"",1530,1.65,,,false,,,activities/13250211805.fit.gz,,,1530.0,604.0,1650.8,6.006,2.733,11.0,8.8,264.4,270.6,16.5,0.1,,,,,,,,,74.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2065.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.079,0.0,,,,2134.0,,,,,3.42,,,,,,,,,,,,""
12410008137,"Sep 14, 2024, 4:52:11 PM",CD,Run,"",357,0.69,,,false,,,activities/13231173907.fit.gz,,,357.0,326.0,695.7,2.89,2.134,6.6,6.6,229.6,233.2,10.0,-0.1,,,,,,,,,32.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.949,0.0,,,,904.0,,,,,2.212,,,,,,,,,,,,""
12410020094,"Sep 14, 2024, 4:00:00 PM",Rotary Park,Run,So hot 🥵,1306,4.98,,,false,,,,,,1306.0,1306.0,4989.0,,3.82,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.82,0.0,,,,,,,,,,,,,,,,,,,,,""
12410008124,"Sep 14, 2024, 3:07:33 PM",WU,Run,"",1090,1.73,,,false,,,activities/13231173949.fit.gz,,,1090.0,623.0,1735.1,3.82,2.785,6.2,6.2,229.6,233.8,5.8,0.0,,,,,,,,,74.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2019.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.592,0.0,,,,2086.0,,,,,3.242,,,,,,,,,,,,""
12402488304,"Sep 13, 2024, 8:11:37 PM",Premeet!!!,Run,"",2156,4.24,,,false,,,activities/13223099349.fit.gz,,,2156.0,1674.0,4241.2,6.008,2.534,21.2,21.2,263.8,270.8,13.3,0.0,,,,,,,,,183.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4363.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.967,0.0,,,,4742.0,,,,,2.606,,,,,,,,,,,,""
12395255311,"Sep 12, 2024, 8:55:01 PM",Afternoon Run,Run,,3129,9.66,,,false,,,activities/13215302963.fit.gz,,,3129.0,3121.0,9668.6,4.248,3.098,62.8,61.4,267.6,289.2,9.5,0.0,,,,,,,,,426.0,,,,,,,,,,,,,,,,0.0,,1.0,9756.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.09,9257.8,,,,8774.0,,,,,3.126,,,,,,,,,,,,""
12387136048,"Sep 11, 2024, 9:00:04 PM",CD,Run,"",648,1.80,,,false,,,activities/13206599581.fit.gz,,,648.0,640.0,1803.8,4.046,2.818,9.2,9.2,265.0,270.8,15.9,-0.1,,,,,,,,,87.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1816.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.784,0.0,,,,1788.0,,,,,2.838,,,,,,,,,,,,""
12387136106,"Sep 11, 2024, 8:27:04 PM",Roll Ham,Run,"",1846,3.53,,,false,,,activities/13206599623.fit.gz,,,1846.0,829.0,3529.3,7.53,4.257,12.8,9.8,265.6,269.0,18.0,0.1,,,,,,,,,157.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4080.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.912,0.0,,,,3176.0,,,,,4.922,,,,,,,,,,,,""
12387136104,"Sep 11, 2024, 8:02:03 PM",WU,Run,"",636,1.73,,,false,,,activities/13206599628.fit.gz,,,636.0,634.0,1738.3,3.758,2.742,11.0,10.8,267.0,270.2,13.1,0.0,,,,,,,,,76.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1759.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.733,0.0,,,,1732.0,,,,,2.775,,,,,,,,,,,,""
12378487643,"Sep 10, 2024, 8:06:43 PM",Easy Run!!,Run,"",3455,8.80,,,false,,,activities/13197378687.fit.gz,,,3455.0,3020.0,8808.7,10.838,2.917,64.6,62.2,259.8,272.6,11.8,0.0,,,,,,,,,381.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9011.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.55,0.0,,,,8464.0,,,,,2.984,,,,,,,,,,,,""
12369767002,"Sep 9, 2024, 8:37:49 PM",Afternoon Run,Run,,1309,4.31,,,false,,,activities/13188185710.fit.gz,,,1309.0,1304.0,4310.6,5.098,3.306,65.4,65.4,255.6,274.4,11.6,0.0,,,,,,,,,200.0,,,,,,,,,,,,,,,,0.0,,1.0,4418.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.293,0.0,,,,3628.0,,,,,3.389,,,,,,,,,,,,""
12369767012,"Sep 9, 2024, 8:08:56 PM",Afternoon Run,Run,,843,2.46,,,false,,,activities/13188185715.fit.gz,,,843.0,840.0,2465.1,3.898,2.935,21.0,33.2,255.0,280.6,23.8,-0.4,,,,,,,,,110.0,,,,,,,,,,,,,,,,0.0,,1.0,2472.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.924,0.0,,,,2342.0,,,,,2.943,,,,,,,,,,,,""
12351045202,"Sep 7, 2024, 2:57:08 PM",Morning Run,Run,,4095,12.88,,,false,,,activities/13168055356.fit.gz,,,4095.0,4076.0,12882.5,4.648,3.161,94.2,94.2,249.0,279.0,15.1,0.0,,,,,,,,,567.0,,,,,,,,,,,,,,,,0.0,,1.0,13060.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.146,12622.5,,,,11616.0,,,,,3.204,,,,,,,,,,,,""
12344977255,"Sep 6, 2024, 11:16:25 PM",CD,Run,"",969,1.26,,,false,,,activities/13161527238.fit.gz,,,969.0,583.0,1266.0,5.18,2.172,15.2,14.4,233.2,241.6,8.9,0.1,,,,,,,,,57.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1351.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.307,0.0,,,,1640.0,,,,,2.319,,,,,,,,,,,,""
12344964834,"Sep 6, 2024, 10:40:53 PM",Greenfield Park Race,Run,race was ok …just hoping to pr soon 😔,1256,4.98,,,false,,,,,,1256.0,1256.0,4989.0,,3.972,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.972,0.0,,,,,,,,,,,,,,,,,,,,,media/4951916D-9F07-434A-8A18-2CFAD1592628.jpg
12344950020,"Sep 6, 2024, 9:56:01 PM",WU,Run,"",605,1.62,,,false,,,activities/13161498490.fit.gz,,,605.0,597.0,1624.6,3.922,2.721,13.0,11.2,232.6,241.8,12.6,0.1,,,,,,,,,71.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1651.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.685,0.0,,,,1672.0,,,,,2.766,,,,,,,,,,,,""
12336021279,"Sep 5, 2024, 7:57:04 PM",Premeet,Run,"",2097,5.49,,,false,,,activities/13151864178.fit.gz,,,2097.0,1879.0,5498.6,5.438,2.926,32.0,32.0,263.2,272.4,16.5,0.0,,,,,,,,,242.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5582.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.622,0.0,,,,5258.0,,,,,2.971,,,,,,,,,,,,""
12327866350,"Sep 4, 2024, 8:55:34 PM",CD,Run,"",362,0.90,,,false,,,activities/13143013897.fit.gz,,,362.0,358.0,901.2,3.35,2.517,2.0,3.6,266.2,269.8,10.9,-0.1,,,,,,,,,50.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,897.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.489,0.0,,,,960.0,,,,,2.507,,,,,,,,,,,,""
12327866440,"Sep 4, 2024, 8:20:25 PM",Fartlek on the grass,Run,"",2104,7.22,,,false,,,activities/13143013950.fit.gz,,,2104.0,2100.0,7225.9,5.092,3.441,56.0,50.6,266.2,274.4,11.5,0.1,,,,,,,,,338.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7332.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.434,0.0,,,,5684.0,,,,,3.492,,,,,,,,,,,,""
12327866430,"Sep 4, 2024, 8:09:35 PM",WU,Run,"",647,1.61,,,false,,,activities/13143013956.fit.gz,,,647.0,643.0,1610.8,4.072,2.505,13.4,12.2,264.6,269.0,11.0,0.0,,,,,,,,,70.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1624.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.49,0.0,,,,1768.0,,,,,2.526,,,,,,,,,,,,""
12318990172,"Sep 3, 2024, 8:17:44 PM",Afternoon Run,Run,,3162,9.70,,,false,,,activities/13133016567.fit.gz,,,3162.0,3112.0,9707.4,4.618,3.119,57.8,54.4,265.0,290.8,7.5,0.0,,,,,,,,,431.0,,,,,,,,,,,,,,,,0.0,,1.0,9807.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.07,4015.9,,,,8764.0,,,,,3.152,,,,,,,,,,,,""
12310744830,"Sep 2, 2024, 10:55:52 PM",CD,Run,"",598,1.63,,,false,,,activities/13123690658.fit.gz,,,598.0,582.0,1632.6,3.548,2.805,2.0,2.0,272.2,274.2,3.7,0.0,,,,,,,,,70.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.73,0.0,,,,1628.0,,,,,2.823,,,,,,,,,,,,""
12310744928,"Sep 2, 2024, 10:07:45 PM",1200m repeats!!!,Run,"",2778,5.79,,,false,,,activities/13123690698.fit.gz,,,2778.0,1421.0,5795.1,7.608,4.078,55.4,32.4,254.0,277.8,33.7,0.4,,,,,,,,,256.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6301.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.086,0.0,,,,4366.0,,,,,4.434,,,,,,,,,,,,""
12310744915,"Sep 2, 2024, 9:42:41 PM",WU,Run,"",701,2.19,,,false,,,activities/13123690713.fit.gz,,,701.0,701.0,2194.0,4.094,3.13,13.2,13.2,272.2,285.4,8.6,0.0,,,,,,,,,98.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2213.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.13,0.0,,,,1998.0,,,,,3.157,,,,,,,,,,,,""
12299377506,"Sep 1, 2024, 2:13:52 PM",Morning Run,Run,,2737,8.97,,,false,,,activities/13111204948.fit.gz,,,2737.0,2734.0,8971.0,4.54,3.281,60.6,58.0,268.4,290.4,8.8,0.0,,,,,,,,,399.0,,,,,,,,,,,,,,,,0.0,,1.0,9054.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.278,8701.7,,,,7848.0,,,,,3.312,,,,,,,,,,,,""
12291364267,"Aug 31, 2024, 3:31:45 PM",Morning Run,Run,,4128,12.89,,,false,,,activities/13102643388.fit.gz,,,4128.0,4110.0,12891.5,5.022,3.137,69.4,63.0,268.2,290.8,13.9,0.0,,,,,,,,,571.0,,,,,,,,,,,,,,,,0.0,,1.0,13017.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.123,7427.2,,,,11462.0,,,,,3.167,,,,,,,,,,,,""
12278144988,"Aug 30, 2024, 2:22:48 AM",CD,Run,"",871,1.65,,,false,,,activities/13088819720.fit.gz,,,871.0,676.0,1654.8,3.8,2.448,5.6,6.0,287.6,291.4,7.2,0.0,,,,,,,,,69.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1687.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9,0.0,,,,1732.0,,,,,2.496,,,,,,,,,,,,""
12278144983,"Aug 30, 2024, 12:41:37 AM",WU,Run,"",676,1.77,,,false,,,activities/13088819738.fit.gz,,,676.0,672.0,1772.2,3.55,2.637,7.4,5.4,286.8,290.2,9.2,0.1,,,,,,,,,76.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1785.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.622,0.0,,,,1870.0,,,,,2.656,,,,,,,,,,,,""
12278081325,"Aug 30, 2024, 12:30:00 AM",Arrowhead Night Race!,Run,Race was ok but at least we got pizza!!,1242,4.99,,,false,,,,,,1242.0,1242.0,4989.0,,4.017,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.017,0.0,,,,,,,,,,,,,,,,,,,,,media/869D553C-EE20-4B3A-ABF3-22A05385A96D.jpg
12263902997,"Aug 28, 2024, 12:00:56 PM",Premeet!!,Run,The map kinda looks like an old guy 👀,2198,5.49,,,false,,,activities/13073287388.fit.gz,,,2198.0,1974.0,5494.0,6.926,2.783,26.2,27.2,263.6,272.0,7.5,0.0,,,,,,,,,236.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5560.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5,0.0,,,,5442.0,,,,,2.817,,,,,,,,,,,,""
12254906022,"Aug 27, 2024, 11:54:00 AM",Easy Run,Run,"",2777,8.32,,,false,,,activities/13063961493.fit.gz,,,2777.0,2702.0,8327.0,4.912,3.082,52.0,51.8,265.4,290.8,8.1,0.0,,,,,,,,,367.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8403.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.999,2383.6,,,,7532.0,,,,,3.11,,,,,,,,,,,,""
12246595617,"Aug 26, 2024, 12:51:15 PM",CD,Run,"",661,1.93,,,false,,,activities/13055326625.fit.gz,,,661.0,656.0,1934.2,4.322,2.948,6.0,23.6,263.4,285.0,8.1,-0.9,,,,,,,,,84.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1912.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.926,0.0,,,,1824.0,,,,,2.916,,,,,,,,,,,,""
12246595630,"Aug 26, 2024, 12:15:37 PM",Hilly Tempo!!,Run,"",1933,5.55,,,false,,,activities/13055326690.fit.gz,,,1933.0,1443.0,5556.9,6.344,3.851,133.2,125.0,264.0,282.2,42.0,0.1,,,,,,,,,262.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6316.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.875,0.0,,,,4710.0,,,,,4.378,,,,,,,,,,,,""
12246595766,"Aug 26, 2024, 11:48:08 AM",WU,Run,"",734,2.21,,,false,,,activities/13055326731.fit.gz,,,734.0,719.0,2213.4,4.992,3.078,23.2,18.8,262.6,285.8,7.9,0.2,,,,,,,,,94.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2274.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.016,0.0,,,,2030.0,,,,,3.163,,,,,,,,,,,,""
12241155733,"Aug 25, 2024, 1:45:12 PM",Sunday Ride!!,Ride,"",13608,35.91,,,false,,,activities/13049633562.fit.gz,,,13608.0,9416.0,35914.2,8.04,3.814,148.0,148.2,268.2,307.4,9.2,0.0,,,,,,,,,386.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.639,22870.6,,,,,,,,,,,,,,,,,,,,,media/DDA0F9A6-B384-4AD5-AC36-50ADAF56D3FD.jpg
12232103509,"Aug 24, 2024, 3:05:18 PM",CD,Run,"",733,1.97,,,false,,,activities/13040177147.fit.gz,,,733.0,729.0,1977.8,3.72,2.713,15.8,15.8,302.8,313.2,10.7,-0.1,,,,,,,,,83.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2001.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.698,1522.1,,,,2012.0,,,,,2.745,,,,,,,,,,,,""
12232103578,"Aug 24, 2024, 2:29:54 PM",Pike lake hilly loop,Run,"",2100,6.48,,,false,,,activities/13040177200.fit.gz,,,2100.0,1971.0,6488.2,4.992,3.292,125.4,126.2,303.4,337.6,20.7,0.0,,,,,,,,,311.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6825.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.09,6289.6,,,,5424.0,,,,,3.463,,,,,,,,,,,,""
12232103563,"Aug 24, 2024, 1:58:26 PM",WU,Run,"",1153,3.26,,,false,,,activities/13040177206.fit.gz,,,1153.0,1142.0,3265.2,4.662,2.859,72.2,72.2,304.8,338.2,17.8,-0.1,,,,,,,,,152.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3453.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.832,3130.9,,,,3140.0,,,,,3.024,,,,,,,,,,,,""
12221456777,"Aug 23, 2024, 11:53:24 AM",Clover Loop 🍀!!,Run,with leah and manita!!,2776,8.51,,,false,,,activities/13029098323.fit.gz,,,2776.0,2633.0,8509.1,4.718,3.232,37.2,37.2,264.0,283.2,14.1,0.0,,,,,,,,,359.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8607.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.065,6.0,,,,7552.0,,,,,3.269,,,,,,,,,,,,""
12213530741,"Aug 22, 2024, 11:58:33 AM",Long Run,Run,with manita and leah!!,4051,13.02,,,false,,,activities/13020861293.fit.gz,,,4051.0,3943.0,13023.6,4.408,3.303,74.8,74.8,264.6,298.8,10.7,0.0,,,,,,,,,555.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13156.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.215,7162.8,,,,11204.0,,,,,3.337,,,,,,,,,,,,""
